video_id,clean_text,like_count,published_at,is_reply,cluster,aspect,sentiment
j3DuONZb3Ik,and it messed up the martian movie by saying here he is the martian the best of us yet he is a liar the martian was made years after interstellar with the same actor lol,0,2023-02-12T00:36:39Z,0,1,acting and performances,0
j3DuONZb3Ik,gets transported to an infinite inter dimensional library where does that come from they just skip over that part its like the most important thing,0,2021-09-30T02:07:44Z,0,2,clarity and complexity,2
j3DuONZb3Ik,interstellar incredibly was a masterpiece but l only have one doubtwhy doesnt brands hair grow out thats my only doubt,2,2022-09-23T09:55:56Z,0,1,acting and performances,0
j3DuONZb3Ik,actually cooper hallucinated the entire thing before he died thats the meaning of the final scene with murph alone,1,2021-04-01T22:34:00Z,0,1,ending,1
qhW1HfSuPVQ,actually this is a really good video,0,2020-09-01T19:23:21Z,1,3,visual effects and CGI,2
zSWdZVtXT7E,i think this film will destroy nolans reputation but who knows he d never disappoint me before,0,2014-05-19T13:28:32Z,0,1,acting and performances,0
BHsFzDON6pA,one of my favorite movies just a couple things bugged me about the ending when he walked in the family just looked at him and didnt say anything along the lines of wow youre my grandfather i know this was the intention for impact but still he literally saved the human race and got zero credit one thing i was hoping for was more awe when someone with a little bit of inside knowledge meets him and gets to give him the props he deserves the whole movie was cooper trying to get back to murph hours of it yet nolan thought it was a good idea to wrap it up with minutes of dialogue one way to look at it is yes they missed eachother but wouldnt murph with all of her life experiences become slightly estranged to cooper the reunion for us may have felt differently than to them in a way anyways im into this th dimension stuff so the movie hit home for me id give it an a,0,2018-10-25T10:35:46Z,0,1,ending,2
BHsFzDON6pA,i gave this movie probably the same rating yrs ago when i watched it i now have a daughter and cried when i watch it again a couple months ago i rewatched it a couple more times after that this movie just keeps growing on me it never gets old a classic aaa masterpiece in my book,1,2024-09-29T15:35:34Z,0,1,ending,2
j3DuONZb3Ik,now do the ending of covid explained on behalf of humankind thanks in advance,40,2020-03-19T07:20:15Z,0,2,ending,2
j3DuONZb3Ik,we need a part two of this epic movie,0,2021-08-22T22:55:17Z,0,1,story and plot,2
j3DuONZb3Ik,what i dont get is why the future humanity so advanced that they can create the wormhole cannot find a different way to send the message,0,2025-04-06T10:15:15Z,0,2,clarity and complexity,0
BHsFzDON6pA,hans zimmer set the piano on fire,1,2023-02-07T01:57:44Z,0,0,music and soundtrack,1
zSWdZVtXT7E,this looks sorta like gravity but x better,0,2014-05-18T03:51:57Z,0,0,science and physics,2
zSWdZVtXT7E,awesome and first comment,0,2014-05-16T17:09:45Z,0,0,story and plot,2
j3DuONZb3Ik,its where john connor breaks thru and destroys the time delicatessen machine to save mankind right or did the african swallows mange to transport the coconuts thru the black hole,1,2021-06-12T21:49:54Z,0,2,ending,1
j3DuONZb3Ik,my biggest flex is that i understood this movie the first time that i watched it,1537,2020-12-26T18:51:02Z,0,1,emotional impact,2
zSWdZVtXT7E,yo mama will love this,0,2014-05-16T17:05:50Z,0,0,music and soundtrack,2
qhW1HfSuPVQ,i wish i saw this before i wasted my time on that movie,0,2020-09-01T22:56:09Z,0,1,story and plot,0
j3DuONZb3Ik,rajat singla there is no first place,0,2020-03-22T04:11:30Z,1,0,acting and performances,1
zSWdZVtXT7E,spoiler alert hes not coming back,0,2014-05-18T19:58:08Z,0,0,ending,1
qhW1HfSuPVQ,mrsundaymoviesresponding to a comment on a year old video this mans a legend,2,2022-12-23T09:53:57Z,1,0,story and plot,2
BHsFzDON6pA,the only thing about this movie that i didnt like was that im too dumb to understand all that science stuff,0,2017-11-18T14:56:50Z,0,1,science and physics,0
j3DuONZb3Ik,if you arent confused explain this if these beings are the future of humanity doesnt that mean theyve survived and evolved without needing to save earthcreate the wormhole how did they evolve to the point to be able to help cooper from the distant future if theyre simpler ancestors were at stake in the first place,0,2020-06-20T21:32:28Z,1,2,ending,1
j3DuONZb3Ik,this movie ending needed explaining seemed pretty straightforward to me,1,2022-11-01T06:53:48Z,0,1,ending,2
j3DuONZb3Ik,adam cooper and eve brand the rest is history,1,2020-04-11T23:23:49Z,0,0,ending,1
j3DuONZb3Ik,it was a great movie and cried in a couple points of the movie,0,2020-03-07T21:57:35Z,0,1,ending,2
BHsFzDON6pA,spoiler alert really enjoyed the moviei mean reeeeeeealy the only thing that annoyed me was coopers daughter being angry with her daddy for decadesit made sense to me when she was a child but when she grew up and became scientistthe fact that she still couldnt see the big picture wassimply stupid in my opinion,0,2015-02-03T21:58:39Z,0,1,ending,0
qhW1HfSuPVQ,ok i watched this movie for the first time and i think i have a firm grasp on it but i still have a couple questions why did cooper give himself clues to find the space station so that he could set out and at the same time tell himself to stay if cooper gave his last self the clues to set out on the mission is his last self going to do the exact same thing present cooper is doing is it one big time loop or was the point for cooper invoke this time loop and to keep tipping off his past self until he could get the message to murph,0,2016-07-23T10:31:40Z,0,2,ending,1
qhW1HfSuPVQ,and ofc no comments of substance bc this new generation loves to meme all day,1,2025-03-02T16:06:02Z,0,0,emotional impact,0
zSWdZVtXT7E,i feel like the story to this will not fit into one movie xd,0,2014-05-17T15:46:47Z,0,1,story and plot,0
j3DuONZb3Ik,finally explained did iqs just drop sharply while i was away,0,2020-04-02T18:28:08Z,0,0,clarity and complexity,1
zSWdZVtXT7E,vik c no worries i did some researchas i am really excited for this movie,0,2014-06-13T15:26:03Z,1,1,visual effects and CGI,2
qhW1HfSuPVQ,youre a pimp m,1,2024-11-11T08:13:32Z,0,0,story and plot,0
qhW1HfSuPVQ,cooper ended up in the th dimension which controls all time and dimensions used love as a energydata base daughters bedroom boom makes a sandwich,0,2014-11-10T17:56:51Z,0,2,ending,1
qhW1HfSuPVQ,this is actually a really good video,0,2020-09-02T00:29:12Z,0,3,visual effects and CGI,2
j3DuONZb3Ik,i felt fear watching this movie cosmic horror,0,2021-09-26T03:39:14Z,0,1,visual effects and CGI,0
qhW1HfSuPVQ,your video is harder to understand than interstellar may be future generation may find a technology to decode what you said in the video,0,2019-01-03T07:04:01Z,0,2,visual effects and CGI,0
j3DuONZb3Ik,bboros the other piece of science i noticed was the cylindrical world they went to at the end this is obviously a gigantic oneill cylinder which sadly has been shown wouldnt work since any cylinder with a height greater than its diameter rotating about its long axis is unstable its rotation will precess until it is rotating about its radial axis needless to say this would result in the centripetal force becoming parallel to the long axis not the radius causing objects inside to fall towards the ends of the cylinder not the sides,0,2022-12-05T01:41:35Z,1,2,science and physics,0
j3DuONZb3Ik,actually if you paid attention in school you would know the equations as well by watching this movie you barely understood the concepts,58,2021-06-10T02:45:21Z,1,1,science and physics,0
j3DuONZb3Ik,mate this just a recap video what a waste of my time,0,2020-03-30T19:56:00Z,0,3,clarity and complexity,0
j3DuONZb3Ik,great fairytale movie though space is fake its simply water,0,2021-11-19T00:08:18Z,0,1,story and plot,2
j3DuONZb3Ik,but it explicitly states in the clip that they realize it was future humans not aliens who made the wormhole and who want cooper to get the data back to his daughter so she can solve the equation and let humanity leave earth and survive so its just a loop future humans send back data humans leave earth to survive in a future thats already happened,0,2023-08-04T21:46:29Z,1,2,ending,1
zSWdZVtXT7E,i dont care what anyone says nolan is the king of st century filmmaking full stop i havent been this excited for a movie in a long time if its in imax i will make my way into the city for opening night i swear,0,2014-05-17T14:16:16Z,0,1,acting and performances,2
zSWdZVtXT7E,this looks so great i love nolan,0,2014-06-07T19:19:15Z,0,1,directing and vision,2
qhW1HfSuPVQ,actually this is a very good video,0,2020-09-02T17:15:15Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,thats so stupid that cooper was able to relay all that complex black hole data by moving the hand of a watch even though i like the movie mm was horribly cast hes better suited to star in period piece style movies,0,2020-09-28T15:41:13Z,0,2,visual effects and CGI,0
qhW1HfSuPVQ,actually this is a really great video i just got back from the water planet and had to say it am i late,2,2020-09-01T17:11:28Z,0,3,music and soundtrack,2
qhW1HfSuPVQ,nice vid i loved the saturn scene,0,2017-04-11T20:46:00Z,0,1,music and soundtrack,2
j3DuONZb3Ik,to get ahead you have to leave something behind so many great quotes in the movie there is a book the science of interstellar by kip thorne for those wanting to understand the science deeper fantastic book,62,2021-08-24T16:02:16Z,0,1,science and physics,2
j3DuONZb3Ik,exactly this im stuck over here wondering the same thing,0,2021-11-26T05:17:15Z,1,0,clarity and complexity,0
j3DuONZb3Ik,this is the only sci fi movie that makes me weep,0,2021-09-24T03:54:59Z,0,1,ending,0
zSWdZVtXT7E,the realities of interstellar travel means this will induce some sort of time travel element which is where this film will buy its thrills its open to infinite endings,0,2014-05-16T20:49:39Z,0,2,ending,1
qhW1HfSuPVQ,this video like every other video fails to explain the paradox of howwhy the future humans set up this whole shebang if they had survived in the first place,0,2024-08-21T12:55:23Z,0,2,visual effects and CGI,0
j3DuONZb3Ik,what a mind f of a film,0,2022-05-29T19:44:43Z,0,1,directing and vision,1
zSWdZVtXT7E,that women is murphy as an adult,0,2014-06-06T23:34:58Z,0,0,acting and performances,1
qhW1HfSuPVQ,lol great video sir,0,2021-04-29T13:58:10Z,0,3,directing and vision,2
BHsFzDON6pA,john smith trust me i understood the relativity and all that crap was still bored through,1,2014-11-16T10:30:59Z,1,1,visual effects and CGI,0
zSWdZVtXT7E,jonathan nolan writer of movie went to caltech very prestigious university for four years to make certain the science behind this film was accurate,1,2014-05-20T11:57:37Z,0,1,science and physics,1
j3DuONZb3Ik,the biggest and most deadly issues facing humanity is stupidity and overpopulation the only natural enemies we have are viruses and nuclear devices,0,2021-04-30T15:46:22Z,0,2,science and physics,0
j3DuONZb3Ik,they are the human beings,0,2021-04-14T15:01:03Z,0,0,characters,1
qhW1HfSuPVQ,can someone pleaseeee tell me how the heck did cooper survive the black hole like for gods sake jus explain the physice dont say shit like they helped him,0,2022-02-21T19:51:40Z,1,2,science and physics,0
zSWdZVtXT7E,nolan is a god in nolan we trust,0,2014-05-16T17:15:51Z,0,0,directing and vision,2
j3DuONZb3Ik,coolharshita black holes dont exist so your method of argumentation is to just say the opposite of what is posited how old are you,0,2022-12-12T22:52:37Z,1,2,science and physics,0
qhW1HfSuPVQ,basically movie was cool until that inside the black hole bullshit you cant enter a black hole you can only accelerate extremely fast for eternity and thats it youd completely strech out and die matter cannot enter black holes,0,2016-08-30T23:00:48Z,0,2,visual effects and CGI,0
j3DuONZb3Ik,kewltony well yes and no as you learn in the movie the human race develops the technology to travel in time so basically theres multiple universes going on at the same time as cooper falls into the black hole the people on earth presumably die but then again they dont because he goes back in time in the tesseract to change the past,0,2020-04-01T15:38:44Z,1,2,visual effects and CGI,1
